L1-icache-load-misses:u,LLC-load-misses:u,LLC-loads:u,instructions:u
40860.0,100166.0,426687.0,24865543.0
22157.0,98111.0,446855.0,26049588.0
23822.0,97543.0,447023.0,25872716.0
24641.0,96340.0,442725.0,25557195.0
24640.0,94763.0,446769.0,26031127.0
24777.0,98468.0,443986.0,25704548.0
20452.0,96322.0,453323.0,26236044.0
21040.0,98701.0,441583.0,25511601.0
29265.0,94921.0,434662.0,26169358.0
21834.0,99905.0,449406.0,25469484.0
40892.0,95438.0,431209.0,25256742.0
27248.0,97960.0,437711.0,25587430.0
22719.0,100193.0,449502.0,25531489.0
21001.0,98597.0,444941.0,25670228.0
18907.0,98746.0,453442.0,25643864.0
25735.0,99419.0,446867.0,25510117.0
27972.0,96389.0,433194.0,25888474.0
22104.0,98787.0,444075.0,25488316.0
26853.0,97991.0,447046.0,26025434.0
33189.0,97058.0,431423.0,25608578.0
26991.0,99716.0,445021.0,25427744.0
23522.0,99715.0,445279.0,25501922.0
27199.0,96602.0,431966.0,25600032.0
25476.0,101399.0,435738.0,25125573.0
30673.0,97549.0,429860.0,25656180.0
25491.0,100129.0,437839.0,25233966.0
20937.0,100008.0,455122.0,26072487.0
17003.0,99988.0,457563.0,25782080.0
20293.0,97119.0,447580.0,26139844.0
24625.0,99262.0,454240.0,25307370.0
28726.0,100492.0,444261.0,25329360.0
22066.0,98154.0,444411.0,25870888.0
21176.0,97914.0,447955.0,25297737.0
25211.0,98249.0,437544.0,25467862.0
28074.0,96159.0,437550.0,25945949.0
22551.0,97528.0,451279.0,25879930.0
17572.0,99978.0,454288.0,25632574.0
18403.0,98537.0,451191.0,25799355.0
16406.0,98970.0,457119.0,25915340.0
24125.0,97430.0,443384.0,25343035.0
31503.0,98598.0,438840.0,25375791.0
20244.0,100813.0,450458.0,25653414.0
24507.0,97812.0,439034.0,25550618.0
25686.0,97113.0,436542.0,25459478.0
23204.0,98955.0,440622.0,25537761.0
30044.0,95207.0,424837.0,25755907.0
29389.0,95297.0,434971.0,26089544.0
22386.0,98452.0,442308.0,25488846.0
18999.0,99917.0,452517.0,25830471.0
30003.0,99676.0,448896.0,25248562.0
21909.0,100128.0,435797.0,24941241.0
23860.0,99479.0,439982.0,25410486.0
18930.0,100428.0,448813.0,25493766.0
17379.0,102099.0,457214.0,25120161.0
18063.0,101526.0,445738.0,24963989.0
17011.0,101064.0,444540.0,25272431.0
18471.0,101496.0,451023.0,24669916.0
18171.0,98447.0,438298.0,25226386.0
18352.0,97675.0,442924.0,25335815.0
28048.0,100754.0,445696.0,24656725.0
20747.0,99949.0,438827.0,25028118.0
18183.0,103191.0,448316.0,24773468.0
17699.0,99662.0,441850.0,25131932.0
20062.0,99494.0,440416.0,25464447.0
19205.0,101055.0,443753.0,24918699.0
20259.0,101724.0,446387.0,25294260.0
15722.0,101844.0,447569.0,24951207.0
17840.0,98697.0,443423.0,24963600.0
21168.0,96248.0,436725.0,25451463.0
38734.0,95900.0,424351.0,24925480.0
22386.0,101779.0,445944.0,24960162.0
19469.0,98810.0,446703.0,25266959.0
19877.0,99965.0,443685.0,25017461.0
24537.0,99472.0,437563.0,25334770.0
23135.0,98683.0,442214.0,25502308.0
22969.0,98190.0,443413.0,25439729.0
19308.0,98824.0,445421.0,25561240.0
27747.0,98983.0,434123.0,25052739.0
15873.0,101183.0,457670.0,25689707.0
31318.0,100504.0,426355.0,25047267.0
17562.0,102855.0,441518.0,25090234.0
24791.0,98846.0,428084.0,25107084.0
22705.0,98715.0,434790.0,25277414.0
35928.0,95517.0,412510.0,25106069.0
24981.0,97843.0,434381.0,25870955.0
19514.0,101724.0,454614.0,25448360.0
19908.0,103461.0,441291.0,24579269.0
20546.0,101210.0,429563.0,24622193.0
19325.0,102822.0,452756.0,25090799.0
30827.0,102127.0,439669.0,24465146.0
17472.0,103019.0,434412.0,24173702.0
16640.0,102123.0,443344.0,24607605.0
16010.0,101969.0,435779.0,24424794.0
15323.0,101922.0,446631.0,24513399.0
16416.0,103496.0,444632.0,24810375.0
18971.0,103127.0,447505.0,24996928.0
15480.0,101960.0,445602.0,25043161.0
15806.0,104092.0,448213.0,24536973.0
16150.0,102176.0,438490.0,24580771.0
28075.0,101888.0,430472.0,23945527.0
17747.0,103129.0,434903.0,24477994.0
15154.0,104613.0,435307.0,24333834.0
13783.0,104871.0,459225.0,25052374.0
16761.0,101632.0,450118.0,25082972.0
20167.0,99148.0,427639.0,24291328.0
20035.0,98592.0,440244.0,24642012.0
16528.0,103848.0,449509.0,24889608.0
14142.0,103611.0,450637.0,25257246.0
16536.0,103627.0,436403.0,24174476.0
28550.0,107083.0,438950.0,23918387.0
16121.0,104199.0,425628.0,24099457.0
16354.0,100681.0,439844.0,24923453.0
17752.0,100081.0,431745.0,24845302.0
16922.0,98184.0,435037.0,24762153.0
17756.0,97263.0,438452.0,24506344.0
17136.0,99489.0,448247.0,24874917.0
20099.0,97516.0,441716.0,24372011.0
25096.0,96027.0,424936.0,24349465.0
21166.0,99894.0,444736.0,24889802.0
31646.0,100039.0,431147.0,24586923.0
18563.0,101126.0,441068.0,25132835.0
18146.0,102198.0,441261.0,24916830.0
19498.0,102387.0,453354.0,25088666.0
16045.0,102720.0,447669.0,24681085.0
13934.0,103413.0,454862.0,24900288.0
14241.0,104144.0,453311.0,24806388.0
15606.0,101474.0,440750.0,25045179.0
14580.0,102425.0,449062.0,24822688.0
17336.0,103345.0,434830.0,24390881.0
26246.0,103582.0,435801.0,24292309.0
16012.0,104079.0,431694.0,24533666.0
13408.0,105381.0,435250.0,24460702.0
15110.0,102947.0,442179.0,24467398.0
15674.0,101419.0,435651.0,24456406.0
18433.0,97591.0,435389.0,24867601.0
17051.0,97477.0,432338.0,24986628.0
15628.0,102006.0,449790.0,25280052.0
15602.0,100919.0,430793.0,24240535.0
20762.0,101295.0,436209.0,24665043.0
25977.0,101628.0,428893.0,24435975.0
17286.0,102283.0,443411.0,25225858.0
24100.0,97732.0,419826.0,23923960.0
21309.0,99017.0,430138.0,24209485.0
27657.0,95359.0,420414.0,24059244.0
29772.0,97048.0,420474.0,24101544.0
26223.0,98209.0,431905.0,24196393.0
26383.0,97660.0,423862.0,24456171.0
23972.0,99999.0,439287.0,24246023.0
29978.0,99535.0,428822.0,23785850.0
26014.0,103147.0,434982.0,24428492.0
15835.0,102015.0,438795.0,24922500.0
16366.0,102042.0,448068.0,25001580.0
18832.0,98430.0,430796.0,24743648.0
23132.0,98745.0,430699.0,24770173.0
22114.0,97465.0,430371.0,24144464.0
25013.0,95712.0,433437.0,24242887.0
23338.0,95809.0,434967.0,24879022.0
20870.0,100323.0,448160.0,24503928.0
23833.0,100580.0,425137.0,24617398.0
30689.0,98872.0,420163.0,24584267.0
22478.0,98987.0,443032.0,25210878.0
20372.0,95653.0,422128.0,25254606.0
24337.0,95137.0,417666.0,25408487.0
20949.0,98174.0,444437.0,25634626.0
27622.0,97069.0,421397.0,24546887.0
20747.0,103985.0,436806.0,25055317.0
20278.0,102926.0,428881.0,24809969.0
21629.0,103534.0,436619.0,24858907.0
27006.0,101548.0,445185.0,24962018.0
22027.0,96981.0,425770.0,24825217.0
28447.0,97429.0,431522.0,25284037.0
28371.0,96245.0,433934.0,25420784.0
27343.0,97776.0,420845.0,24931054.0
27178.0,97842.0,422275.0,25306021.0
21432.0,98667.0,442684.0,25728785.0
23629.0,99989.0,430447.0,25089101.0
22415.0,99507.0,430172.0,25346164.0
18794.0,103183.0,440812.0,25154745.0
28932.0,101256.0,432149.0,24541746.0
17994.0,105250.0,443191.0,25026050.0
14756.0,103927.0,440865.0,24573116.0
17451.0,102144.0,433037.0,24573508.0
15377.0,105417.0,450586.0,24837167.0
19413.0,102500.0,438713.0,25039558.0
15933.0,103909.0,432736.0,24418962.0
17079.0,103699.0,434347.0,24474565.0
16143.0,102566.0,437277.0,24689228.0
16459.0,102138.0,436861.0,24698138.0
31159.0,101183.0,423932.0,24165023.0
16920.0,99979.0,431149.0,24870276.0
15555.0,99640.0,433032.0,24794145.0
18639.0,98356.0,425507.0,24802374.0
17448.0,100894.0,443272.0,25096802.0
17221.0,101292.0,449250.0,25346518.0
17134.0,100231.0,438936.0,24980984.0
18004.0,98837.0,440216.0,25024628.0
15142.0,101128.0,448069.0,25135260.0
15467.0,100799.0,444080.0,24970276.0
27138.0,100682.0,435431.0,24417656.0
15175.0,102323.0,446720.0,24967214.0
15984.0,100457.0,444862.0,25055768.0
17705.0,98234.0,433466.0,24869833.0
17226.0,101189.0,448408.0,25242729.0
17633.0,99174.0,440115.0,25031442.0
18061.0,98731.0,438851.0,24879909.0
16125.0,100533.0,449575.0,25201333.0
15735.0,101328.0,446704.0,24813077.0
16260.0,102421.0,443009.0,24750723.0
32018.0,101476.0,435091.0,24531914.0
14307.0,102672.0,447820.0,24943499.0
17999.0,100929.0,429212.0,24303204.0
17428.0,100001.0,443421.0,25155829.0
14770.0,100631.0,444848.0,24976160.0
18964.0,100495.0,440833.0,24936418.0
14045.0,100019.0,446092.0,25261300.0
16666.0,99346.0,440504.0,24708960.0
19219.0,103910.0,440981.0,24519153.0
16965.0,102809.0,432436.0,24505065.0
28445.0,102449.0,426981.0,24071267.0
15673.0,102222.0,429278.0,24723832.0
15890.0,101806.0,431672.0,24756290.0
18945.0,102374.0,442303.0,25345787.0
18723.0,100257.0,430676.0,24506226.0
16646.0,99757.0,424377.0,24898786.0
16327.0,100708.0,439264.0,24779930.0
18250.0,99543.0,438880.0,24790677.0
19643.0,97313.0,435254.0,25295118.0
22041.0,99394.0,434537.0,24314618.0
32054.0,99425.0,419578.0,24182985.0
22232.0,99059.0,430671.0,24849478.0
19207.0,100392.0,449444.0,25235450.0
17229.0,99610.0,438220.0,25641206.0
18550.0,102761.0,443011.0,24810236.0
15849.0,101542.0,446712.0,25004737.0
17772.0,101241.0,437898.0,25139634.0
16128.0,103205.0,445277.0,24845654.0
17976.0,99634.0,431586.0,25350816.0
14859.0,103925.0,444460.0,24726036.0
29741.0,104837.0,430429.0,24094113.0
17097.0,104342.0,434264.0,24715231.0
16013.0,103073.0,445553.0,25068083.0
19068.0,100526.0,426920.0,24880308.0
17743.0,99243.0,437056.0,25017931.0
17019.0,101335.0,442062.0,25050116.0
17380.0,101804.0,435095.0,24695174.0
17302.0,101827.0,438159.0,24984801.0
17562.0,98570.0,431561.0,25126510.0
16847.0,101438.0,439831.0,25225423.0
30603.0,101136.0,429494.0,24397737.0
17061.0,100516.0,428700.0,24742850.0
17416.0,103547.0,442260.0,24749216.0
16786.0,103110.0,432559.0,24737701.0
19530.0,100515.0,435099.0,24747032.0
15494.0,101885.0,437278.0,24870082.0
20630.0,97575.0,423527.0,24967285.0
19597.0,100390.0,441479.0,25135891.0
19431.0,99570.0,438238.0,25268833.0
23780.0,100340.0,431254.0,24956401.0
27644.0,100527.0,429140.0,24660167.0
20124.0,101039.0,443269.0,25224699.0
20984.0,100340.0,431820.0,24955733.0
21208.0,100365.0,434159.0,25298388.0
20367.0,100314.0,440965.0,25259649.0
16295.0,101287.0,436981.0,25380841.0
21784.0,96522.0,433780.0,25365402.0
19524.0,98203.0,436716.0,25292358.0
22150.0,96509.0,432280.0,25404223.0
25237.0,100080.0,429507.0,25112249.0
27339.0,100047.0,426234.0,24995448.0
18211.0,100986.0,441822.0,25803792.0
16460.0,101577.0,435495.0,25054655.0
19737.0,100264.0,428746.0,25118883.0
16885.0,100897.0,434908.0,25163863.0
22970.0,99572.0,429434.0,24803063.0
20624.0,102354.0,428529.0,24894980.0
17632.0,102259.0,436294.0,25089116.0
16645.0,104664.0,433875.0,24788291.0
23256.0,103351.0,434758.0,24858559.0
26152.0,100936.0,416755.0,24869634.0
19361.0,102144.0,428884.0,25026800.0
19792.0,101104.0,431628.0,25203062.0
19701.0,102787.0,437515.0,25176164.0
21236.0,99974.0,430570.0,24932569.0
18793.0,99201.0,441387.0,25398314.0
21170.0,100121.0,438116.0,25365036.0
15835.0,102779.0,442425.0,25210503.0
15819.0,102260.0,444254.0,24692785.0
31096.0,95608.0,411075.0,24818766.0
23484.0,97840.0,429891.0,25267488.0
25008.0,96025.0,413832.0,24018751.0
31695.0,94946.0,424184.0,25530646.0
22256.0,96615.0,440272.0,25303101.0
23364.0,100463.0,434588.0,25435656.0
21118.0,100900.0,436505.0,25318715.0
22447.0,100709.0,430205.0,24707952.0
22137.0,99860.0,435447.0,25146904.0
25880.0,96588.0,430075.0,25649752.0
32083.0,98253.0,431664.0,25038839.0
24234.0,100322.0,423196.0,24895363.0
19263.0,102656.0,441551.0,25080975.0
25254.0,99019.0,434262.0,25177170.0
23263.0,96820.0,436060.0,25720332.0
21652.0,98632.0,437210.0,25164358.0
23590.0,98868.0,436341.0,25076768.0
23998.0,99688.0,437428.0,25330419.0
21714.0,100556.0,428700.0,24974735.0
19266.0,101977.0,437628.0,25275008.0
28622.0,103255.0,447044.0,24981122.0
18289.0,102195.0,436618.0,24810832.0
17505.0,98455.0,439386.0,25436709.0
17091.0,98525.0,443190.0,25403159.0
21910.0,96291.0,426305.0,25039430.0
21450.0,99784.0,443385.0,25629704.0
17226.0,102556.0,446447.0,25090564.0
21506.0,98089.0,430056.0,25220766.0
19809.0,99665.0,441206.0,25139632.0
17434.0,98214.0,442313.0,25450808.0
32198.0,100451.0,437366.0,24553704.0
18082.0,100358.0,441187.0,25357566.0
17140.0,99294.0,442588.0,25148223.0
19544.0,99850.0,438098.0,24865323.0
15107.0,99017.0,443243.0,25271114.0
17072.0,103031.0,440137.0,24980275.0
17820.0,100329.0,439253.0,25001574.0
21984.0,96982.0,437461.0,24793153.0
15988.0,97543.0,434918.0,24928178.0
16636.0,98508.0,434645.0,24800187.0
29378.0,99839.0,437100.0,24713281.0
18166.0,99632.0,438676.0,24876763.0
17448.0,96410.0,440433.0,25333403.0
19146.0,97511.0,442552.0,25357207.0
17058.0,98137.0,441590.0,25017912.0
17141.0,100283.0,434001.0,25367800.0
16351.0,102303.0,447644.0,25081523.0
19173.0,98508.0,431308.0,25216960.0
18470.0,100470.0,436550.0,25126221.0
20750.0,97262.0,444354.0,24807641.0
34094.0,96464.0,411340.0,24587516.0
20841.0,97541.0,427768.0,24813706.0
21186.0,97204.0,433519.0,25524156.0
20985.0,99624.0,434640.0,25307027.0
19791.0,99651.0,440661.0,25215753.0
20315.0,101551.0,433123.0,25129190.0
18267.0,101996.0,439553.0,25370189.0
20331.0,102162.0,441632.0,25228286.0
16520.0,102723.0,441442.0,24793630.0
19780.0,99465.0,430146.0,25185829.0
30340.0,100077.0,433155.0,24560558.0
18553.0,98922.0,431516.0,25054361.0
17913.0,97677.0,442836.0,25357075.0
17711.0,99854.0,438863.0,25176476.0
20591.0,101633.0,430584.0,24990106.0
16728.0,102054.0,441005.0,25308109.0
19244.0,100240.0,423423.0,24842121.0
18873.0,101716.0,427784.0,24868390.0
20734.0,102253.0,438627.0,24728082.0
26318.0,97021.0,420049.0,24097959.0
31751.0,100319.0,427917.0,24401609.0
19617.0,101232.0,436190.0,24740092.0
20933.0,98819.0,440754.0,25392629.0
18352.0,100755.0,438444.0,25098704.0
19174.0,100863.0,433049.0,24862384.0
17651.0,100898.0,438255.0,25075241.0
18415.0,99480.0,442377.0,25311036.0
18609.0,96921.0,430095.0,25053709.0
19954.0,98414.0,442990.0,25458435.0
19598.0,98946.0,428268.0,24943591.0
28922.0,99387.0,433032.0,24798986.0
21701.0,100261.0,432125.0,25233547.0
21008.0,99128.0,430821.0,25336496.0
17962.0,99749.0,449138.0,25554706.0
17128.0,98388.0,439225.0,25515228.0
21799.0,95447.0,428370.0,25476252.0
19225.0,100262.0,446415.0,25583527.0
16500.0,101434.0,437016.0,25077926.0
16689.0,101769.0,437771.0,25083917.0
24923.0,98873.0,426292.0,25224365.0
25642.0,101627.0,421269.0,24435638.0
19586.0,100166.0,434458.0,25239558.0
21375.0,99124.0,434036.0,25523835.0
24206.0,96868.0,434433.0,25771979.0
28520.0,95073.0,413046.0,24666886.0
25754.0,98683.0,433268.0,25470375.0
23339.0,101044.0,436625.0,25071942.0
24901.0,98008.0,434395.0,24472047.0
27716.0,97546.0,413842.0,24841955.0
27807.0,101415.0,438466.0,24852744.0
24326.0,103468.0,437004.0,24773859.0
18116.0,100148.0,432128.0,25308937.0
18476.0,101083.0,438667.0,25039589.0
17287.0,100323.0,429114.0,25046449.0
16868.0,102681.0,433414.0,24834608.0
13951.0,103690.0,434576.0,24873448.0
16900.0,103246.0,434416.0,24944812.0
18294.0,102312.0,426000.0,24760699.0
19489.0,100913.0,431142.0,25054908.0
26854.0,100466.0,434347.0,24794011.0
19459.0,99691.0,438223.0,24885314.0
17787.0,101084.0,441109.0,25064254.0
15393.0,103913.0,438481.0,24985060.0
19599.0,99148.0,435427.0,25049597.0
15791.0,98419.0,432155.0,25068208.0
15067.0,97249.0,433087.0,25432741.0
21502.0,97663.0,432720.0,25115411.0
18935.0,99484.0,430415.0,25222506.0
18307.0,97170.0,431906.0,25516993.0
31215.0,96777.0,424196.0,24578718.0
22774.0,98144.0,446134.0,25564594.0
19781.0,97929.0,427916.0,25135585.0
17375.0,100471.0,443804.0,25201162.0
17618.0,98442.0,444445.0,25502236.0
20224.0,96222.0,433980.0,25273188.0
17596.0,99073.0,443952.0,25358505.0
18956.0,100308.0,444312.0,25305139.0
17794.0,100711.0,440388.0,25185506.0
16756.0,101659.0,442527.0,24898569.0
28000.0,102697.0,431168.0,24609193.0
17087.0,104023.0,432863.0,24718767.0
16836.0,102341.0,437733.0,25120926.0
17581.0,102172.0,435613.0,24938133.0
18161.0,101771.0,426862.0,24580470.0
16848.0,101687.0,433764.0,24981818.0
18642.0,103031.0,426770.0,24695223.0
18620.0,103172.0,439617.0,24997234.0
18995.0,101325.0,426470.0,24925423.0
16388.0,100318.0,423158.0,24728846.0
30461.0,100270.0,428493.0,24619454.0
16987.0,101683.0,436767.0,24870230.0
18084.0,102369.0,428774.0,25066526.0
14718.0,102831.0,445198.0,25129417.0
20145.0,101358.0,424099.0,24557894.0
18230.0,101417.0,434507.0,24894216.0
16435.0,101845.0,435498.0,25044528.0
21576.0,102369.0,430049.0,24662581.0
17030.0,100412.0,417945.0,24482946.0
17561.0,100298.0,431607.0,25179293.0
32317.0,100254.0,423121.0,24534422.0
20685.0,100201.0,437118.0,25180888.0
20946.0,97774.0,431310.0,25136614.0
22683.0,100135.0,422491.0,25046065.0
19687.0,101372.0,437963.0,25360032.0
21107.0,101321.0,421939.0,25372810.0
20773.0,99643.0,437689.0,25448680.0
25674.0,100295.0,420536.0,25263533.0
23045.0,98702.0,426208.0,25211708.0
29780.0,98380.0,407553.0,24699147.0
37940.0,100768.0,415428.0,24787193.0
28962.0,99672.0,416511.0,25084316.0
29045.0,96499.0,423355.0,25467809.0
29861.0,98085.0,426234.0,25479449.0
24029.0,100436.0,427243.0,25500055.0
18017.0,104284.0,436324.0,25081390.0
20500.0,101149.0,430820.0,25319425.0
29410.0,93918.0,420807.0,25579506.0
28416.0,96978.0,431892.0,25548465.0
22613.0,100441.0,433276.0,25729845.0
33451.0,102032.0,420245.0,24777391.0
18776.0,104062.0,437696.0,25124506.0
20182.0,100965.0,430318.0,25041713.0
20668.0,100449.0,420471.0,24933114.0
27900.0,98290.0,420377.0,25249434.0
22348.0,101267.0,432279.0,25104318.0
23253.0,100218.0,436876.0,25385191.0
18829.0,101736.0,437292.0,25232693.0
18253.0,101352.0,439418.0,25126631.0
16839.0,104285.0,446193.0,25138513.0
28407.0,101221.0,420906.0,24144355.0
19229.0,99826.0,426073.0,24758061.0
17412.0,100542.0,435118.0,24880422.0
17778.0,98284.0,428266.0,25068705.0
18707.0,97824.0,439029.0,25413865.0
24444.0,96565.0,436298.0,25735389.0
21398.0,98554.0,434666.0,25287575.0
23363.0,98488.0,435412.0,25426507.0
25400.0,98781.0,430869.0,25312760.0
21308.0,100493.0,446085.0,25251326.0
31825.0,97927.0,429627.0,25029251.0
17444.0,101406.0,439387.0,25032246.0
17089.0,101319.0,434108.0,25183464.0
18096.0,101377.0,430169.0,24886309.0
15400.0,103828.0,443680.0,25206440.0
16089.0,98868.0,429699.0,25041641.0
21532.0,96407.0,422930.0,24886679.0
20207.0,97729.0,430864.0,25458244.0
22449.0,98904.0,425079.0,24846073.0
21857.0,100866.0,429388.0,24894931.0
31646.0,100854.0,438603.0,24798396.0
17429.0,98873.0,446352.0,25435974.0
18627.0,97350.0,431670.0,25128439.0
19866.0,96754.0,430664.0,25141007.0
19707.0,97115.0,430462.0,25376085.0
23042.0,96757.0,430713.0,25747891.0
21484.0,98311.0,444574.0,25372184.0
17445.0,99574.0,439156.0,25438603.0
18024.0,99799.0,432372.0,25031255.0
22993.0,98566.0,434811.0,25691672.0
27269.0,98586.0,427881.0,25072584.0
22572.0,98759.0,430990.0,25722393.0
23913.0,96286.0,427958.0,24821769.0
24518.0,96906.0,432590.0,24682196.0
23331.0,94586.0,418376.0,24552196.0
21513.0,98003.0,427284.0,24243595.0
22251.0,100710.0,430430.0,24500060.0
18265.0,100931.0,430140.0,25240825.0
17692.0,100681.0,437517.0,25478687.0
24000.0,97364.0,418869.0,24777420.0
27015.0,100486.0,431605.0,25326383.0
19499.0,100117.0,434672.0,25627054.0
20039.0,98664.0,425707.0,25185259.0
18142.0,100488.0,447600.0,25549424.0
20094.0,99319.0,423899.0,24917411.0
22612.0,100349.0,429804.0,25531463.0
19082.0,101927.0,440533.0,25053953.0
20621.0,95486.0,431914.0,25382194.0
17404.0,99713.0,438024.0,25152257.0
29803.0,98758.0,434223.0,24851709.0
20606.0,96793.0,434954.0,25650834.0
27261.0,93226.0,430363.0,25206252.0
23890.0,97446.0,434457.0,25097926.0
20163.0,98742.0,423482.0,25356994.0
18123.0,99904.0,432498.0,25187208.0
20216.0,98914.0,437816.0,25421597.0
19145.0,96082.0,439704.0,26169378.0
18266.0,99852.0,428755.0,24738904.0
16487.0,100230.0,440914.0,25464135.0
28952.0,98043.0,416933.0,24928753.0
23904.0,97910.0,420199.0,25108115.0
27357.0,98032.0,422652.0,25350508.0
21825.0,100843.0,427077.0,25077419.0
23191.0,100209.0,433812.0,25765923.0
18892.0,99800.0,435403.0,25476728.0
18603.0,97180.0,434909.0,25543087.0
26083.0,97968.0,425243.0,25174087.0
28741.0,97747.0,418150.0,24945049.0
20054.0,100682.0,434549.0,25201892.0
31566.0,100024.0,427544.0,25199730.0
28150.0,98087.0,413602.0,25258856.0
23266.0,98970.0,430718.0,25323229.0
17961.0,99556.0,435986.0,25742773.0
18048.0,100183.0,430722.0,25626585.0
19161.0,99440.0,438232.0,25389399.0
18526.0,99940.0,436699.0,25431565.0
20481.0,103470.0,430746.0,25247648.0
17539.0,102409.0,438681.0,25480458.0
18181.0,101599.0,428600.0,25083444.0
35053.0,98523.0,416755.0,24608096.0
24296.0,99331.0,433072.0,25643424.0
17822.0,100006.0,430562.0,25278393.0
18442.0,100334.0,435323.0,25606983.0
20347.0,100314.0,433282.0,25125430.0
17149.0,101559.0,437507.0,25139817.0
15366.0,103191.0,445957.0,25342590.0
15093.0,100950.0,444485.0,25364499.0
17322.0,98621.0,424519.0,24848371.0
17626.0,99838.0,433062.0,25144806.0
29510.0,100401.0,421308.0,24497727.0
21079.0,101459.0,436219.0,25127029.0
15953.0,98082.0,435134.0,25274296.0
18110.0,99597.0,439619.0,25530428.0
19537.0,94589.0,431993.0,25396902.0
18966.0,97546.0,433218.0,25476333.0
20815.0,99710.0,434922.0,25294166.0
25435.0,99067.0,421906.0,25050362.0
23598.0,98771.0,421854.0,25061842.0
20528.0,99535.0,429674.0,25306433.0
30056.0,102537.0,428644.0,24862798.0
17810.0,102899.0,439146.0,25026752.0
17934.0,98978.0,432425.0,25429429.0
17913.0,100405.0,429322.0,25371458.0
18105.0,98377.0,431093.0,25192138.0
16601.0,101669.0,435375.0,25227945.0
18396.0,100820.0,426692.0,24975181.0
19111.0,106936.0,429569.0,24606765.0
18113.0,103657.0,430464.0,24780334.0
17994.0,103403.0,419628.0,24767537.0
27297.0,104339.0,432335.0,24804139.0
17082.0,102388.0,425074.0,24800634.0
17565.0,99523.0,419824.0,24940613.0
19338.0,97770.0,426006.0,25273736.0
27466.0,98163.0,422232.0,25625050.0
23298.0,99373.0,425709.0,25236057.0
21679.0,99969.0,429296.0,25228725.0
19888.0,100417.0,434650.0,25342252.0
19793.0,101691.0,432035.0,25136850.0
19802.0,100845.0,432891.0,25168956.0
34593.0,100437.0,423449.0,24993275.0
22714.0,99230.0,429538.0,25207518.0
21831.0,100180.0,423267.0,25269290.0
19050.0,101259.0,440155.0,25525989.0
18494.0,101683.0,428637.0,25163182.0
18109.0,103719.0,429760.0,25077688.0
17823.0,104241.0,436804.0,25203394.0
17455.0,100771.0,424746.0,25298647.0
17170.0,104208.0,433590.0,24984298.0
